anime_id,name,genre,type,episodes,rating,members,combined_features,weighted_features
205,Samurai Champloo,"['Action', 'Adventure', 'Comedy', 'Historical', 'Samurai', 'Shounen']",TV,26,8.5,390076,"Action, Adventure, Comedy, Historical, Samurai, Shounen TV 8.5","Action, Adventure, Comedy, Historical, Samurai, Shounen TV Rating:72.25 Members:390076"
32282,Shokugeki no Souma: Ni no Sara,"['Ecchi', 'School', 'Shounen']",TV,13,8.5,185015,"Ecchi, School, Shounen TV 8.5","Ecchi, School, Shounen TV Rating:72.25 Members:185015"
6594,Katanagatari,"['Action', 'Adventure', 'Historical', 'Martial Arts', 'Romance']",TV,12,8.49,207241,"Action, Adventure, Historical, Martial Arts, Romance TV 8.49","Action, Adventure, Historical, Martial Arts, Romance TV Rating:72.0801 Members:207241"
11979,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,"['Drama', 'Magic', 'Psychological', 'Thriller']",Movie,1,8.49,85361,"Drama, Magic, Psychological, Thriller Movie 8.49","Drama, Magic, Psychological, Thriller Movie Rating:72.0801 Members:85361"
7655,Major S6,"['Comedy', 'Drama', 'Sports']",TV,25,8.49,24788,"Comedy, Drama, Sports TV 8.49","Comedy, Drama, Sports TV Rating:72.0801 Members:24788"
2246,Mononoke,"['Demons', 'Fantasy', 'Historical', 'Horror', 'Mystery', 'Seinen', 'Supernatural']",TV,12,8.49,88850,"Demons, Fantasy, Historical, Horror, Mystery, Seinen, Supernatural TV 8.49","Demons, Fantasy, Historical, Horror, Mystery, Seinen, Supernatural TV Rating:72.0801 Members:88850"
25835,Shirobako,"['Comedy', 'Drama']",TV,24,8.49,146895,"Comedy, Drama TV 8.49","Comedy, Drama TV Rating:72.0801 Members:146895"
2921,Ashita no Joe 2,"['Drama', 'Sports']",TV,47,8.48,6259,"Drama, Sports TV 8.48","Drama, Sports TV Rating:71.91040000000001 Members:6259"
136,Hunter x Hunter,"['Action', 'Adventure', 'Shounen', 'Super Power']",TV,62,8.48,166255,"Action, Adventure, Shounen, Super Power TV 8.48","Action, Adventure, Shounen, Super Power TV Rating:71.91040000000001 Members:166255"
30503,Noragami Aragoto,"['Action', 'Adventure', 'Shounen', 'Supernatural']",TV,13,8.48,299434,"Action, Adventure, Shounen, Supernatural TV 8.48","Action, Adventure, Shounen, Supernatural TV Rating:71.91040000000001 Members:299434"
12531,Sakamichi no Apollon,"['Drama', 'Josei', 'Music', 'Romance', 'School']",TV,12,8.48,146592,"Drama, Josei, Music, Romance, School TV 8.48","Drama, Josei, Music, Romance, School TV Rating:71.91040000000001 Members:146592"
523,Tonari no Totoro,"['Adventure', 'Comedy', 'Supernatural']",Movie,1,8.48,271484,"Adventure, Comedy, Supernatural Movie 8.48","Adventure, Comedy, Supernatural Movie Rating:71.91040000000001 Members:271484"
467,Ghost in the Shell: Stand Alone Complex,"['Action', 'Mecha', 'Military', 'Police', 'Sci-Fi', 'Seinen']",TV,26,8.47,194491,"Action, Mecha, Military, Police, Sci-Fi, Seinen TV 8.47","Action, Mecha, Military, Police, Sci-Fi, Seinen TV Rating:71.74090000000001 Members:194491"
572,Kaze no Tani no Nausicaä,"['Adventure', 'Fantasy']",Movie,1,8.47,143273,"Adventure, Fantasy Movie 8.47","Adventure, Fantasy Movie Rating:71.74090000000001 Members:143273"
19815,No Game No Life,"['Adventure', 'Comedy', 'Ecchi', 'Fantasy', 'Game', 'Supernatural']",TV,12,8.47,602291,"Adventure, Comedy, Ecchi, Fantasy, Game, Supernatural TV 8.47","Adventure, Comedy, Ecchi, Fantasy, Game, Supernatural TV Rating:71.74090000000001 Members:602291"
2559,Romeo no Aoi Sora,"['Adventure', 'Drama', 'Historical', 'Slice of Life']",TV,33,8.47,15074,"Adventure, Drama, Historical, Slice of Life TV 8.47","Adventure, Drama, Historical, Slice of Life TV Rating:71.74090000000001 Members:15074"
392,Yuu☆Yuu☆Hakusho,"['Action', 'Comedy', 'Demons', 'Fantasy', 'Martial Arts', 'School', 'Shounen']",TV,112,8.47,195017,"Action, Comedy, Demons, Fantasy, Martial Arts, School, Shounen TV 8.47","Action, Comedy, Demons, Fantasy, Martial Arts, School, Shounen TV Rating:71.74090000000001 Members:195017"
486,Kino no Tabi: The Beautiful World,"['Action', 'Adventure', 'Slice of Life']",TV,13,8.46,102822,"Action, Adventure, Slice of Life TV 8.46","Action, Adventure, Slice of Life TV Rating:71.57160000000002 Members:102822"
11771,Kuroko no Basket,"['Comedy', 'School', 'Shounen', 'Sports']",TV,25,8.46,338315,"Comedy, School, Shounen, Sports TV 8.46","Comedy, School, Shounen, Sports TV Rating:71.57160000000002 Members:338315"
1698,Nodame Cantabile,"['Comedy', 'Drama', 'Josei', 'Music', 'Romance', 'Slice of Life']",TV,23,8.46,157025,"Comedy, Drama, Josei, Music, Romance, Slice of Life TV 8.46","Comedy, Drama, Josei, Music, Romance, Slice of Life TV Rating:71.57160000000002 Members:157025"
5341,Ookami to Koushinryou II,"['Adventure', 'Fantasy', 'Historical', 'Romance']",TV,12,8.46,210491,"Adventure, Fantasy, Historical, Romance TV 8.46","Adventure, Fantasy, Historical, Romance TV Rating:71.57160000000002 Members:210491"
25781,Shingeki no Kyojin: Kuinaki Sentaku,"['Action', 'Fantasy', 'Shoujo', 'Supernatural']",OVA,2,8.45,92543,"Action, Fantasy, Shoujo, Supernatural OVA 8.45","Action, Fantasy, Shoujo, Supernatural OVA Rating:71.40249999999999 Members:92543"
10863,Steins;Gate: Oukoubakko no Poriomania,"['Sci-Fi', 'Thriller']",Special,1,8.46,159548,"Sci-Fi, Thriller Special 8.46","Sci-Fi, Thriller Special Rating:71.57160000000002 Members:159548"
28701,Fate/stay night: Unlimited Blade Works 2nd Season,"['Action', 'Fantasy', 'Magic', 'Shounen', 'Supernatural']",TV,13,8.45,205987,"Action, Fantasy, Magic, Shounen, Supernatural TV 8.45","Action, Fantasy, Magic, Shounen, Supernatural TV Rating:71.40249999999999 Members:205987"
5420,Kemono no Souja Erin,"['Drama', 'Fantasy']",TV,50,8.45,36751,"Drama, Fantasy TV 8.45","Drama, Fantasy TV Rating:71.40249999999999 Members:36751"
9260,Kizumonogatari I: Tekketsu-hen,"['Mystery', 'Supernatural', 'Vampire']",Movie,1,8.45,99579,"Mystery, Supernatural, Vampire Movie 8.45","Mystery, Supernatural, Vampire Movie Rating:71.40249999999999 Members:99579"
32,Neon Genesis Evangelion: The End of Evangelion,"['Dementia', 'Drama', 'Mecha', 'Psychological', 'Sci-Fi']",Movie,1,8.45,215630,"Dementia, Drama, Mecha, Psychological, Sci-Fi Movie 8.45","Dementia, Drama, Mecha, Psychological, Sci-Fi Movie Rating:71.40249999999999 Members:215630"
4224,Toradora!,"['Comedy', 'Romance', 'School', 'Slice of Life']",TV,25,8.45,633817,"Comedy, Romance, School, Slice of Life TV 8.45","Comedy, Romance, School, Slice of Life TV Rating:71.40249999999999 Members:633817"
2236,Toki wo Kakeru Shoujo,"['Adventure', 'Drama', 'Romance', 'Sci-Fi']",Movie,1,8.44,289206,"Adventure, Drama, Romance, Sci-Fi Movie 8.44","Adventure, Drama, Romance, Sci-Fi Movie Rating:71.2336 Members:289206"
2685,Tsubasa: Tokyo Revelations,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance', 'Shounen']",OVA,3,8.44,57963,"Action, Adventure, Drama, Fantasy, Romance, Shounen OVA 8.44","Action, Adventure, Drama, Fantasy, Romance, Shounen OVA Rating:71.2336 Members:57963"
31181,Owarimonogatari,"['Comedy', 'Mystery', 'Supernatural']",TV,12,8.43,107855,"Comedy, Mystery, Supernatural TV 8.43","Comedy, Mystery, Supernatural TV Rating:71.0649 Members:107855"
45,Rurouni Kenshin: Meiji Kenkaku Romantan,"['Action', 'Adventure', 'Comedy', 'Historical', 'Romance', 'Samurai']",TV,94,8.43,218928,"Action, Adventure, Comedy, Historical, Romance, Samurai TV 8.43","Action, Adventure, Comedy, Historical, Romance, Samurai TV Rating:71.0649 Members:218928"
2418,Stranger: Mukou Hadan,"['Action', 'Adventure', 'Historical', 'Samurai']",Movie,1,8.43,125503,"Action, Adventure, Historical, Samurai Movie 8.43","Action, Adventure, Historical, Samurai Movie Rating:71.0649 Members:125503"
1365,Detective Conan Movie 06: The Phantom of Baker Street,"['Adventure', 'Mystery', 'Police', 'Shounen']",Movie,1,8.42,28462,"Adventure, Mystery, Police, Shounen Movie 8.42","Adventure, Mystery, Police, Shounen Movie Rating:70.8964 Members:28462"
22297,Fate/stay night: Unlimited Blade Works,"['Action', 'Fantasy', 'Magic', 'Shounen', 'Supernatural']",TV,12,8.42,267484,"Action, Fantasy, Magic, Shounen, Supernatural TV 8.42","Action, Fantasy, Magic, Shounen, Supernatural TV Rating:70.8964 Members:267484"
627,Major S1,"['Comedy', 'Drama', 'Shounen', 'Sports']",TV,26,8.42,41061,"Comedy, Drama, Shounen, Sports TV 8.42","Comedy, Drama, Shounen, Sports TV Rating:70.8964 Members:41061"
10937,Mobile Suit Gundam: The Origin,"['Action', 'Mecha', 'Military', 'Sci-Fi', 'Shounen', 'Space']",OVA,6,8.42,15420,"Action, Mecha, Military, Sci-Fi, Shounen, Space OVA 8.42","Action, Mecha, Military, Sci-Fi, Shounen, Space OVA Rating:70.8964 Members:15420"
23755,Nanatsu no Taizai,"['Action', 'Adventure', 'Ecchi', 'Fantasy', 'Shounen', 'Supernatural']",TV,24,8.42,331627,"Action, Adventure, Ecchi, Fantasy, Shounen, Supernatural TV 8.42","Action, Adventure, Ecchi, Fantasy, Shounen, Supernatural TV Rating:70.8964 Members:331627"
4081,Natsume Yuujinchou,"['Drama', 'Fantasy', 'Shoujo', 'Slice of Life', 'Supernatural']",TV,13,8.42,210736,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural TV 8.42","Drama, Fantasy, Shoujo, Slice of Life, Supernatural TV Rating:70.8964 Members:210736"
4155,One Piece Film: Strong World,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Shounen']",Movie,1,8.42,85020,"Action, Adventure, Comedy, Drama, Fantasy, Shounen Movie 8.42","Action, Adventure, Comedy, Drama, Fantasy, Shounen Movie Rating:70.8964 Members:85020"
1889,Higurashi no Naku Koro ni Kai,"['Mystery', 'Psychological', 'Supernatural', 'Thriller']",TV,24,8.41,218101,"Mystery, Psychological, Supernatural, Thriller TV 8.41","Mystery, Psychological, Supernatural, Thriller TV Rating:70.7281 Members:218101"
137,Hunter x Hunter OVA,"['Action', 'Adventure', 'Shounen', 'Super Power']",OVA,8,8.41,53168,"Action, Adventure, Shounen, Super Power OVA 8.41","Action, Adventure, Shounen, Super Power OVA Rating:70.7281 Members:53168"
139,Hunter x Hunter: Greed Island Final,"['Action', 'Adventure', 'Shounen', 'Super Power']",OVA,14,8.41,55787,"Action, Adventure, Shounen, Super Power OVA 8.41","Action, Adventure, Shounen, Super Power OVA Rating:70.7281 Members:55787"
23317,Kuroshitsuji: Book of Murder,"['Comedy', 'Demons', 'Fantasy', 'Historical', 'Mystery', 'Shounen', 'Supernatural']",OVA,2,8.41,67261,"Comedy, Demons, Fantasy, Historical, Mystery, Shounen, Supernatural OVA 8.41","Comedy, Demons, Fantasy, Historical, Mystery, Shounen, Supernatural OVA Rating:70.7281 Members:67261"
558,Major S2,"['Comedy', 'Drama', 'Shounen', 'Sports']",TV,26,8.41,30689,"Comedy, Drama, Shounen, Sports TV 8.41","Comedy, Drama, Shounen, Sports TV Rating:70.7281 Members:30689"
5040,One Outs,"['Psychological', 'Seinen', 'Sports']",TV,25,8.41,83056,"Psychological, Seinen, Sports TV 8.41","Psychological, Seinen, Sports TV Rating:70.7281 Members:83056"
57,Beck,"['Comedy', 'Drama', 'Music', 'Shounen', 'Slice of Life']",TV,26,8.4,148328,"Comedy, Drama, Music, Shounen, Slice of Life TV 8.4","Comedy, Drama, Music, Shounen, Slice of Life TV Rating:70.56 Members:148328"
33,Berserk,"['Action', 'Adventure', 'Demons', 'Drama', 'Fantasy', 'Horror', 'Military', 'Romance', 'Seinen', 'Supernatural']",TV,25,8.4,226430,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural TV 8.4","Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural TV Rating:70.56 Members:226430"
5,Cowboy Bebop: Tengoku no Tobira,"['Action', 'Drama', 'Mystery', 'Sci-Fi', 'Space']",Movie,1,8.4,137636,"Action, Drama, Mystery, Sci-Fi, Space Movie 8.4","Action, Drama, Mystery, Sci-Fi, Space Movie Rating:70.56 Members:137636"
1842,Major S3,"['Drama', 'Shounen', 'Sports']",TV,26,8.4,29528,"Drama, Shounen, Sports TV 8.4","Drama, Shounen, Sports TV Rating:70.56 Members:29528"
6336,Mobile Suit Gundam Unicorn,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi', 'Space']",OVA,7,8.4,42076,"Action, Drama, Mecha, Military, Sci-Fi, Space OVA 8.4","Action, Drama, Mecha, Military, Sci-Fi, Space OVA Rating:70.56 Members:42076"
20651,Natsume Yuujinchou: Itsuka Yuki no Hi ni,"['Drama', 'Fantasy', 'Shoujo', 'Slice of Life', 'Supernatural']",OVA,1,8.4,28302,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural OVA 8.4","Drama, Fantasy, Shoujo, Slice of Life, Supernatural OVA Rating:70.56 Members:28302"
1210,NHK ni Youkoso!,"['Comedy', 'Drama', 'Psychological', 'Romance']",TV,24,8.4,291228,"Comedy, Drama, Psychological, Romance TV 8.4","Comedy, Drama, Psychological, Romance TV Rating:70.56 Members:291228"
338,Rose of Versailles,"['Adventure', 'Drama', 'Historical', 'Romance', 'Shoujo']",TV,40,8.4,32188,"Adventure, Drama, Historical, Romance, Shoujo TV 8.4","Adventure, Drama, Historical, Romance, Shoujo TV Rating:70.56 Members:32188"
13759,Sakurasou no Pet na Kanojo,"['Comedy', 'Drama', 'Romance', 'School', 'Slice of Life']",TV,24,8.4,380375,"Comedy, Drama, Romance, School, Slice of Life TV 8.4","Comedy, Drama, Romance, School, Slice of Life TV Rating:70.56 Members:380375"
6547,Angel Beats!,"['Action', 'Comedy', 'Drama', 'School', 'Supernatural']",TV,13,8.39,717796,"Action, Comedy, Drama, School, Supernatural TV 8.39","Action, Comedy, Drama, School, Supernatural TV Rating:70.39210000000001 Members:717796"
5081,Bakemonogatari,"['Mystery', 'Romance', 'Supernatural', 'Vampire']",TV,15,8.39,482268,"Mystery, Romance, Supernatural, Vampire TV 8.39","Mystery, Romance, Supernatural, Vampire TV Rating:70.39210000000001 Members:482268"
32867,Bungou Stray Dogs 2nd Season,"['Mystery', 'Seinen', 'Supernatural']",TV,12,8.39,83641,"Mystery, Seinen, Supernatural TV 8.39","Mystery, Seinen, Supernatural TV Rating:70.39210000000001 Members:83641"
264,Hajime no Ippo: Champion Road,"['Comedy', 'Shounen', 'Sports']",Special,1,8.39,47840,"Comedy, Shounen, Sports Special 8.39","Comedy, Shounen, Sports Special Rating:70.39210000000001 Members:47840"
12859,One Piece Film: Z,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Shounen']",Movie,1,8.39,76051,"Action, Adventure, Comedy, Drama, Fantasy, Shounen Movie 8.39","Action, Adventure, Comedy, Drama, Fantasy, Shounen Movie Rating:70.39210000000001 Members:76051"
853,Ouran Koukou Host Club,"['Comedy', 'Harem', 'Romance', 'School', 'Shoujo']",TV,26,8.39,422271,"Comedy, Harem, Romance, School, Shoujo TV 8.39","Comedy, Harem, Romance, School, Shoujo TV Rating:70.39210000000001 Members:422271"
5460,Detective Conan Movie 13: The Raven Chaser,"['Action', 'Mystery', 'Police', 'Shounen']",Movie,1,8.38,21798,"Action, Mystery, Police, Shounen Movie 8.38","Action, Mystery, Police, Shounen Movie Rating:70.22440000000002 Members:21798"
6746,Durarara!!,"['Action', 'Mystery', 'Supernatural']",TV,24,8.38,556431,"Action, Mystery, Supernatural TV 8.38","Action, Mystery, Supernatural TV Rating:70.22440000000002 Members:556431"
5690,Nodame Cantabile Finale,"['Comedy', 'Josei', 'Music', 'Romance']",TV,11,8.38,67697,"Comedy, Josei, Music, Romance TV 8.38","Comedy, Josei, Music, Romance TV Rating:70.22440000000002 Members:67697"
329,Planetes,"['Drama', 'Romance', 'Sci-Fi', 'Seinen', 'Space']",TV,26,8.38,105044,"Drama, Romance, Sci-Fi, Seinen, Space TV 8.38","Drama, Romance, Sci-Fi, Seinen, Space TV Rating:70.22440000000002 Members:105044"
34240,Shelter,"['Music', 'Sci-Fi']",Music,1,8.38,71136,"Music, Sci-Fi Music 8.38","Music, Sci-Fi Music Rating:70.22440000000002 Members:71136"
513,Tenkuu no Shiro Laputa,"['Adventure', 'Fantasy', 'Romance', 'Sci-Fi']",Movie,1,8.38,151061,"Adventure, Fantasy, Romance, Sci-Fi Movie 8.38","Adventure, Fantasy, Romance, Sci-Fi Movie Rating:70.22440000000002 Members:151061"
6945,Gintama: Shiroyasha Koutan,"['Action', 'Comedy', 'Historical', 'Parody', 'Sci-Fi']",Special,1,8.37,27213,"Action, Comedy, Historical, Parody, Sci-Fi Special 8.37","Action, Comedy, Historical, Parody, Sci-Fi Special Rating:70.05689999999998 Members:27213"
1142,Hachimitsu to Clover II,"['Drama', 'Josei', 'Romance']",TV,12,8.37,61493,"Drama, Josei, Romance TV 8.37","Drama, Josei, Romance TV Rating:70.05689999999998 Members:61493"
6811,InuYasha: Kanketsu-hen,"['Action', 'Adventure', 'Comedy', 'Demons', 'Fantasy', 'Magic', 'Romance', 'Shounen', 'Supernatural']",TV,26,8.37,99128,"Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural TV 8.37","Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural TV Rating:70.05689999999998 Members:99128"
16664,Kaguya-hime no Monogatari,"['Fantasy', 'Historical']",Movie,1,8.37,45547,"Fantasy, Historical Movie 8.37","Fantasy, Historical Movie Rating:70.05689999999998 Members:45547"
1604,Katekyo Hitman Reborn!,"['Action', 'Comedy', 'Shounen', 'Super Power']",TV,203,8.37,258103,"Action, Comedy, Shounen, Super Power TV 8.37","Action, Comedy, Shounen, Super Power TV Rating:70.05689999999998 Members:258103"
22145,Kuroshitsuji: Book of Circus,"['Comedy', 'Demons', 'Fantasy', 'Historical', 'Shounen', 'Supernatural']",TV,10,8.37,122895,"Comedy, Demons, Fantasy, Historical, Shounen, Supernatural TV 8.37","Comedy, Demons, Fantasy, Historical, Shounen, Supernatural TV Rating:70.05689999999998 Members:122895"
2966,Ookami to Koushinryou,"['Adventure', 'Fantasy', 'Historical', 'Romance']",TV,13,8.37,334932,"Adventure, Fantasy, Historical, Romance TV 8.37","Adventure, Fantasy, Historical, Romance TV Rating:70.05689999999998 Members:334932"
31964,Boku no Hero Academia,"['Action', 'Comedy', 'School', 'Shounen', 'Super Power']",TV,13,8.36,282002,"Action, Comedy, School, Shounen, Super Power TV 8.36","Action, Comedy, School, Shounen, Super Power TV Rating:69.88959999999999 Members:282002"
19363,Gin no Saji 2nd Season,"['Comedy', 'School', 'Shounen', 'Slice of Life']",TV,11,8.36,67032,"Comedy, School, Shounen, Slice of Life TV 8.36","Comedy, School, Shounen, Slice of Life TV Rating:69.88959999999999 Members:67032"
18195,Little Busters!: Refrain,"['Comedy', 'Drama', 'Romance', 'School', 'Slice of Life', 'Supernatural']",TV,13,8.36,71820,"Comedy, Drama, Romance, School, Slice of Life, Supernatural TV 8.36","Comedy, Drama, Romance, School, Slice of Life, Supernatural TV Rating:69.88959999999999 Members:71820"
9890,Major: Message,"['Comedy', 'Drama', 'Sports']",OVA,1,8.36,12282,"Comedy, Drama, Sports OVA 8.36","Comedy, Drama, Sports OVA Rating:69.88959999999999 Members:12282"
9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,"['Action', 'Adventure', 'Martial Arts', 'Shounen', 'Super Power', 'Supernatural']",OVA,13,8.36,27532,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural OVA 8.36","Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural OVA Rating:69.88959999999999 Members:27532"
9863,SKET Dance,"['Comedy', 'School', 'Shounen']",TV,77,8.36,101027,"Comedy, School, Shounen TV 8.36","Comedy, School, Shounen TV Rating:69.88959999999999 Members:101027"
7674,Bakuman.,"['Comedy', 'Romance', 'Shounen']",TV,25,8.35,246899,"Comedy, Romance, Shounen TV 8.35","Comedy, Romance, Shounen TV Rating:69.7225 Members:246899"
11843,Danshi Koukousei no Nichijou,"['Comedy', 'School', 'Shounen', 'Slice of Life']",TV,12,8.35,258914,"Comedy, School, Shounen, Slice of Life TV 8.35","Comedy, School, Shounen, Slice of Life TV Rating:69.7225 Members:258914"
16782,Kotonoha no Niwa,"['Drama', 'Psychological', 'Romance', 'Slice of Life']",Movie,1,8.35,189741,"Drama, Psychological, Romance, Slice of Life Movie 8.35","Drama, Psychological, Romance, Slice of Life Movie Rating:69.7225 Members:189741"
28675,Kyoukai no Kanata Movie: I&#039;ll Be Here - Mirai-hen,"['Fantasy', 'Slice of Life', 'Supernatural']",Movie,1,8.35,59815,"Fantasy, Slice of Life, Supernatural Movie 8.35","Fantasy, Slice of Life, Supernatural Movie Rating:69.7225 Members:59815"
3226,Major S4,"['Comedy', 'Drama', 'Shounen', 'Sports']",TV,26,8.35,28002,"Comedy, Drama, Shounen, Sports TV 8.35","Comedy, Drama, Shounen, Sports TV Rating:69.7225 Members:28002"
21557,Omoide no Marnie,"['Drama', 'Mystery', 'Psychological']",Movie,1,8.35,53590,"Drama, Mystery, Psychological Movie 8.35","Drama, Mystery, Psychological Movie Rating:69.7225 Members:53590"
31715,Working!!!: Lord of the Takanashi,"['Comedy', 'Romance', 'Slice of Life']",Special,1,8.34,31856,"Comedy, Romance, Slice of Life Special 8.34","Comedy, Romance, Slice of Life Special Rating:69.5556 Members:31856"
